Timestamp,Temperature,Flags Temperature,Turbidity,Flags Turbidity,no3.mgl,Flags NO3eq
5/6/2025 6:00,10.262,,1.8917,,1.6527,
5/6/2025 6:15,10.262,,1.4571,,1.7436,
5/6/2025 6:30,10.325,,0.5802,,1.5292,
5/6/2025 6:45,10.45,,7.9936,,4.2478,
5/6/2025 7:00,10.45,,1.6233,,0.896,
5/6/2025 7:15,10.512,,0.5462,,1.0153,
5/6/2025 7:30,10.575,,0.8658,,0.8939,
5/6/2025 7:45,10.637,,1.0649,,0.867,
5/6/2025 8:00,10.7,,1.31,,0.7662,
5/6/2025 8:15,10.762,,0.6276,,0.8217,
5/6/2025 8:30,10.825,,0.5805,,0.6788,
5/6/2025 8:45,10.825,,0.8036,,0.6793,
5/6/2025 9:00,10.887,,1.2288,,1.5361,
5/6/2025 9:15,10.887,,1.044,,0.7584,
5/6/2025 9:30,10.95,,1.725,,0.6712,
5/6/2025 9:45,10.95,,1.2928,,1.6109,
5/6/2025 10:00,11.012,,1.294,,0.6759,
5/6/2025 10:15,11.075,,1.5947,,0.699,
5/6/2025 10:30,11.137,,1.5858,,0.8086,
5/6/2025 10:45,11.2,,1.9328,,0.7551,
5/6/2025 11:00,11.262,,2.5006,,0.8021,
5/6/2025 11:15,11.262,,2.2211,,0.7601,
5/6/2025 11:30,11.325,,60.1297,,0,
5/6/2025 11:45,11.45,,3.1356,,1.5925,
5/6/2025 12:00,11.512,,3.1113,,0.8384,
5/6/2025 12:15,11.637,,3.8468,,1.6295,
5/6/2025 12:30,11.7,,2.1339,,0.722,
5/6/2025 12:45,11.762,,3.1142,,0.7379,
5/6/2025 13:00,11.762,,2.3984,,0.7875,
5/6/2025 13:15,11.825,,2.569,,0.7292,
5/6/2025 13:30,11.762,,1.56,,0.7986,
5/6/2025 13:45,11.825,,1.8877,,0.6421,
5/6/2025 14:00,11.825,,1.2187,,0.7172,
5/6/2025 14:15,11.825,,1.39,,0.719,
5/6/2025 14:30,11.887,,1.1818,,0.7147,
5/6/2025 14:45,11.887,,2.2934,,0.5581,
5/6/2025 15:00,11.825,,1.2944,,0.7687,
5/6/2025 15:15,11.825,,1.2384,,0.6586,
5/6/2025 15:30,11.762,,4.2818,,0.7132,
5/6/2025 15:45,11.762,,1.2552,,0.7053,
5/6/2025 16:00,11.7,,0.4971,,0.7227,
5/6/2025 16:15,11.637,,1.6356,,0.8182,
5/6/2025 16:30,11.575,,1.1214,,0.8719,
5/6/2025 16:45,11.575,,2.3696,,0.7449,
5/6/2025 17:00,11.512,,3.2567,,0.6906,
5/6/2025 17:15,11.45,,1.9254,,0.6756,
5/6/2025 17:30,11.45,,0,,0.8324,
5/6/2025 17:45,11.387,,2.0125,,0.7594,
5/6/2025 18:00,11.387,,1.3023,,0.8278,
5/6/2025 18:15,11.325,,1.5635,,0.8065,
5/6/2025 18:30,11.325,,1.0031,,0.8111,
5/6/2025 18:45,11.262,,1.6359,,0.748,
5/6/2025 19:00,11.2,,1.9856,,0.7862,
5/6/2025 19:15,11.2,,1.7665,,0.75,
5/6/2025 19:30,11.2,,1.5491,,0.7435,
5/6/2025 19:45,11.137,,2.3499,,0.7268,
5/6/2025 20:00,11.075,,2.0225,,1.017,
5/6/2025 20:15,11.075,,2.3441,,0.6887,
5/6/2025 20:30,11.075,,2.3434,,0.8083,
5/6/2025 20:45,11.012,,1.8295,,0.816,
5/6/2025 21:00,11.012,,1.7707,,0.7417,
5/6/2025 21:15,10.95,,1.0142,,0.7791,
5/6/2025 21:30,10.95,,1.8581,,0.8669,
5/6/2025 21:45,10.95,,1.4728,,0.7381,
5/6/2025 22:00,10.95,,1.6935,,0.731,
5/6/2025 22:15,10.887,,1.6937,,0.8801,
5/6/2025 22:30,10.887,,1.7401,,0.798,
5/6/2025 22:45,10.825,,2.302,,0.847,
5/6/2025 23:00,10.825,,1.8553,,0.8236,
5/6/2025 23:15,10.762,,1.5169,,0.8338,
5/6/2025 23:30,10.762,,2.1644,,0.8722,
5/6/2025 23:45,10.762,,1.2804,,0.8589,
5/7/2025 0:00,10.762,,0.8426,,0.9292,
5/7/2025 0:15,10.7,,1.6829,,0.8167,
5/7/2025 0:30,10.7,,1.1763,,0.8751,
5/7/2025 0:45,10.7,,1.6617,,0.8987,
5/7/2025 1:00,10.7,,1.2479,,0.9085,
5/7/2025 1:15,10.637,,1.4137,,0.8775,
5/7/2025 1:30,10.637,,2.8532,,0.8562,
5/7/2025 1:45,10.7,,1.4235,,0.9604,
5/7/2025 2:00,10.637,,1.0565,,0.9099,
5/7/2025 2:15,10.637,,1.1894,,0.9489,
5/7/2025 2:30,10.637,,1.3129,,0.8666,
5/7/2025 2:45,10.637,,1.3105,,0.9773,
5/7/2025 3:00,10.637,,1.1719,,1.8191,
5/7/2025 3:15,10.7,,1.7399,,0.8324,
5/7/2025 3:30,10.762,,1.7147,,0.8369,
5/7/2025 3:45,10.825,,1.3787,,0.7498,
5/7/2025 4:00,10.887,,0.7851,,0.8488,
5/7/2025 4:15,10.95,,1.4455,,0.8733,
5/7/2025 4:30,11.075,,0.281,,0.7154,
5/7/2025 4:45,11.2,,0.8825,,0.7702,
5/7/2025 5:00,11.325,,0.852,,0.8186,
5/7/2025 5:15,11.45,,1.6211,,0.7261,
5/7/2025 5:30,11.637,,0.0306,,0.7742,
5/7/2025 5:45,11.762,,0.9888,,0.8311,
5/7/2025 6:00,11.825,,1.4463,,0.8773,
5/7/2025 6:15,11.95,,0.7353,,0.7084,
5/7/2025 6:30,12.2,,1.0355,,0.797,
5/7/2025 6:45,12.637,,2.0332,,0.6731,
5/7/2025 7:00,13.137,,2.4063,,0.737,
5/7/2025 7:15,13.512,,1.2394,,0.7799,
5/7/2025 7:30,13.7,,1.5281,,0.7129,
5/7/2025 7:45,13.825,,0.9122,,0.676,
5/7/2025 8:00,14.137,,0.8623,,0.7183,
5/7/2025 8:15,14.325,,2.5232,,0.7937,
5/7/2025 8:30,14.45,,1.7111,,0.6877,
5/7/2025 8:45,14.7,,1.5167,,0.7034,
5/7/2025 9:00,14.762,,2.4115,,0.6101,
5/7/2025 9:15,14.762,,0.9023,,0.7052,
5/7/2025 9:30,14.762,,1.9334,,0.6495,
5/7/2025 9:45,14.825,,0.4483,,0.6098,
5/7/2025 10:00,15.012,,1.5089,,0.5712,
5/7/2025 10:15,15.075,,1.2511,,0.6521,
5/7/2025 10:30,15.075,,1.736,,0.6512,
5/7/2025 10:45,15.2,,1.8212,,0.6657,
5/7/2025 11:00,15.387,,1.3577,,0.5793,
5/7/2025 11:15,15.387,,2.5195,,0.5759,
5/7/2025 11:30,15.387,,2.4792,,0.53,
5/7/2025 11:45,15.575,,3.8438,,0.4957,
5/7/2025 12:00,15.637,,3.0476,,0.5307,
5/7/2025 12:15,15.575,,4.0881,,0.5939,
5/7/2025 12:30,15.45,,2.1592,,0.5731,
5/7/2025 12:45,15.387,,1.647,,0.6028,
5/7/2025 13:00,15.325,,2.0916,,0.6056,
5/7/2025 13:15,15.262,,1.4969,,0.6617,
5/7/2025 13:30,15.262,,1.7354,,0.5908,
5/7/2025 13:45,15.262,,0.8466,,0.585,
5/7/2025 14:00,15.2,,1.6578,,0.6343,
5/7/2025 14:15,15.137,,1.2309,,0.6348,
5/7/2025 14:30,15.075,,0.2994,,0.6668,
5/7/2025 14:45,15.012,,1.6867,,0.5208,
5/7/2025 15:00,14.95,,1.2305,,0.6448,
5/7/2025 15:15,14.95,,12.5271,,0.5882,
5/7/2025 15:30,14.825,,0.2827,,0.6722,
5/7/2025 15:45,14.762,,1.3743,,0.5836,
5/7/2025 16:00,14.637,,1.5761,,0.6063,
5/7/2025 16:15,14.512,,1.0268,,0.6681,
5/7/2025 16:30,14.387,,2.4505,,0.6961,
